,booking_ID,traveller_ID,company_ID,booking_date,departure_date,origin,destination,price_usd,status
1242,7871629768080417290,370,21,2019-04-18,2019-06-23,Sydney,London,530,BOOKED
1243,9040427529227637175,69,20,2019-04-18,2019-07-14,Toronto,Buenos Aires,43,BOOKED
1244,492107865566215757,8,9,2019-04-18,2019-07-04,Cairo,Moscow,281,BOOKED
1245,2213577491231196983,167,18,2019-04-18,2019-07-13,Hong Kong,Kiev,564,BOOKED
1246,691702079375724175,153,4,2019-04-18,2019-07-09,Tokyo,Kiev,311,BOOKED
1247,2720169633907094916,61,12,2019-04-18,2019-08-05,New Mexico,Sao Paolo,91,BOOKED
1248,9136701208729381070,191,17,2019-04-18,2019-08-06,Sydney,Munich,478,BOOKED
1249,8468173618717924993,472,23,2019-04-18,2019-06-26,Sydney,Tokyo,478,BOOKED
1250,741582510968410080,416,17,2019-04-18,2019-05-19,Los Angeles,Lisbon,29,CANCELLED
1251,2603758207769111337,327,3,2019-04-18,2019-05-11,Amsterdam,London,599,CANCELLED
1252,6717791419205728735,44,20,2019-04-18,2019-05-20,Paris,Amsterdam,32,EXCHANGED
1253,4083273025598788049,102,3,2019-04-18,2019-05-20,Toronto,Amsterdam,20,EXCHANGED
1254,4118478739136379996,427,3,2019-04-18,2019-05-26,Amsterdam,London,42,EXCHANGED
1255,4744404268499212246,427,3,2019-04-18,2019-05-27,Moscow,Amsterdam,20,EXCHANGED
1256,3490475505689618077,174,25,2019-04-18,2019-06-19,Amsterdam,Beijing,81,EXCHANGED
1257,318483675123429562,146,22,2019-04-19,2019-08-02,New Delhi,Paris,319,BOOKED
1258,3521389136662189621,361,12,2019-04-19,2019-06-29,Stockholm,Sydney,131,BOOKED
1259,3981814139873704679,290,16,2019-04-19,2019-07-04,Sydney,Brussels,510,BOOKED
1260,8341162582411257172,40,16,2019-04-19,2019-07-08,Warsaw,Athens,127,BOOKED
1261,2906502818148334530,429,5,2019-04-19,2019-07-24,Sofia,Budapest,258,BOOKED
1262,8650068028896612475,250,1,2019-04-19,2019-07-02,Moscow,Sydney,45,BOOKED
1263,6199898826569599208,382,8,2019-04-19,2019-05-25,Toronto,Cairo,108,CANCELLED
1264,7194985789494144141,291,17,2019-04-19,2019-05-13,Prague,Sydney,22,EXCHANGED
1265,5747051449713829143,460,11,2019-04-19,2019-05-13,Amsterdam,Dubai,36,EXCHANGED
1266,264435653474094519,72,23,2019-04-19,2019-05-19,Los Angeles,New Delhi,39,EXCHANGED
1267,3794843824034966628,130,6,2019-04-19,2019-05-23,New Delhi,Sydney,20,EXCHANGED
1268,3911373353462151366,238,14,2019-04-20,2019-07-22,Lausanne,Madrid,809,BOOKED
1269,3852265550723021709,120,21,2019-04-20,2019-08-01,Sao Paolo,Sydney,312,BOOKED
1270,243366623147868481,459,10,2019-04-20,2019-07-30,Osaka,Paris,704,BOOKED
1271,8564998461954391794,156,7,2019-04-20,2019-07-08,Dubai,Oslo,522,BOOKED
1272,5469948844065908023,74,25,2019-04-20,2019-07-05,Budapest,Osaka,511,BOOKED
1273,664880729892960819,401,2,2019-04-20,2019-06-28,Paris,New Mexico,32,BOOKED
1274,5489092898951055993,6,7,2019-04-20,2019-06-22,Munich,Stockholm,377,BOOKED
1275,941682308401164239,214,15,2019-04-20,2019-08-11,Amsterdam,Toronto,286,BOOKED
1276,3043726569356732564,399,25,2019-04-20,2019-07-11,Lausanne,New Mexico,611,BOOKED
1277,9107276712651964586,226,2,2019-04-20,2019-06-30,Sydney,Sao Paolo,295,BOOKED
1278,8363313970874007779,402,3,2019-04-20,2019-05-19,Cairo,Beijing,234,CANCELLED
1279,4594282208923677107,87,13,2019-04-20,2019-05-30,Tokyo,Milano,664,CANCELLED
1280,8335036886067476507,428,4,2019-04-20,2019-06-18,Paris,Moscow,42,EXCHANGED
1281,6471893309300979891,130,6,2019-04-20,2019-05-07,Paris,Amsterdam,36,EXCHANGED
1282,8012646701514829835,407,8,2019-04-20,2019-05-27,Dubai,Cairo,61,EXCHANGED
1283,2649113303326717570,497,23,2019-04-20,2019-05-11,Hong Kong,Paris,21,EXCHANGED
1284,5085858843687901890,224,25,2019-04-21,2019-07-09,Lisbon,Johannesburg,444,BOOKED
1285,5408412283044664617,124,25,2019-04-21,2019-07-21,Budapest,Amsterdam,331,BOOKED
1286,947600273909079227,47,23,2019-04-21,2019-08-02,Sydney,Los Angeles,141,BOOKED
1287,3870016732579536516,480,6,2019-04-21,2019-07-15,Hong Kong,Kiev,94,BOOKED
1288,7729308423289319766,185,11,2019-04-21,2019-08-09,Amsterdam,Stockholm,136,BOOKED
1289,3476091873317481209,153,4,2019-04-21,2019-06-21,Paris,Kiev,554,BOOKED
1290,6977638540005684074,260,11,2019-04-21,2019-06-29,Johannesburg,Oslo,692,BOOKED
1291,4888271293899425453,408,9,2019-04-21,2019-06-24,Prague,Amsterdam,489,BOOKED
1292,2645267376358023470,317,18,2019-04-21,2019-06-27,Budapest,Paris,298,BOOKED
1293,6099504053834853679,485,11,2019-04-21,2019-08-01,Madrid,Berlin,311,BOOKED
1294,7461070596183682946,363,14,2019-04-21,2019-08-07,Madrid,Oslo,360,BOOKED
1295,2970036155173411518,319,20,2019-04-21,2019-06-21,Prague,Berlin,27,EXCHANGED
1296,8356006722103738616,40,16,2019-04-21,2019-06-17,London,Osaka,21,EXCHANGED
1297,1301065373601493428,153,4,2019-04-21,2019-05-20,Paris,Madrid,55,EXCHANGED
1298,8413479822958909339,274,25,2019-04-21,2019-05-26,Johannesburg,Prague,64,EXCHANGED
1299,6427732511746364800,154,5,2019-04-22,2019-08-05,Hong Kong,Amsterdam,450,BOOKED
1300,1912729328693791374,98,24,2019-04-22,2019-08-14,Prague,Dubai,418,BOOKED
1301,5740149085073378628,433,9,2019-04-22,2019-06-26,Amsterdam,Sofia,635,BOOKED
1302,8846462805581612948,422,23,2019-04-22,2019-07-11,Paris,Lisbon,115,BOOKED
1303,6989418462038988826,412,13,2019-04-22,2019-08-16,Osaka,Hong Kong,697,BOOKED
1304,6579895307578597715,419,20,2019-04-22,2019-07-08,Berlin,Hong Kong,144,BOOKED
1305,8435142533597429941,390,16,2019-04-22,2019-06-14,Beijing,Kiev,550,CANCELLED
1306,2331466059849450010,466,17,2019-04-22,2019-05-12,Sao Paolo,Moscow,23,EXCHANGED
1307,7887153447968122141,95,21,2019-04-22,2019-05-16,Sydney,Buenos Aires,70,EXCHANGED
1308,293561096795306217,490,16,2019-04-22,2019-05-28,Osaka,Paris,79,EXCHANGED
1309,7197412278528521121,263,14,2019-04-22,2019-05-30,Paris,Buenos Aires,30,EXCHANGED
1310,2407071154894952412,39,15,2019-04-23,2019-07-17,Sofia,Kiev,760,BOOKED
1311,7314839017358301738,334,10,2019-04-23,2019-06-30,New Delhi,Madrid,746,BOOKED
1312,313912324972693672,6,7,2019-04-23,2019-07-23,Sao Paolo,Hong Kong,227,BOOKED
1313,1879908774228809122,42,18,2019-04-23,2019-08-12,Brussels,Lisbon,640,BOOKED
1314,8382760467040637911,398,24,2019-04-23,2019-08-06,Lausanne,Warsaw,67,BOOKED
1315,7484688566098815662,281,7,2019-04-23,2019-08-07,Johannesburg,Osaka,531,BOOKED
1316,2537405621359643109,248,24,2019-04-23,2019-07-08,Oslo,Hong Kong,708,BOOKED
1317,3004678341488523071,138,14,2019-04-23,2019-06-29,Los Angeles,New Delhi,76,BOOKED
1318,2352286536010217929,23,24,2019-04-23,2019-06-24,Hong Kong,Madrid,233,BOOKED
1319,5056673028729420056,80,6,2019-04-23,2019-07-29,Munich,Amsterdam,555,BOOKED
1320,1868543419905761508,140,16,2019-04-23,2019-08-08,London,Munich,427,BOOKED
1321,256311020220596220,406,7,2019-04-23,2019-07-09,Stockholm,Sofia,620,BOOKED
1322,2213720860638341654,194,20,2019-04-23,2019-07-26,Amsterdam,Brussels,350,BOOKED
1323,3800103775830579875,498,24,2019-04-23,2019-06-30,Hong Kong,London,619,BOOKED
1324,8232015115859080069,183,9,2019-04-23,2019-07-27,New Delhi,Sydney,500,BOOKED
1325,3674393371999799978,5,6,2019-04-23,2019-08-16,Sofia,Munich,87,BOOKED
1326,8081307046281310163,268,19,2019-04-23,2019-08-10,Sofia,Amsterdam,288,BOOKED
1327,8326232169357253798,340,16,2019-04-23,2019-05-05,New Mexico,Toronto,27,CANCELLED
1328,4978686710113436258,336,12,2019-04-23,2019-05-21,Berlin,Paris,347,CANCELLED
1329,3341253645752541482,212,13,2019-04-23,2019-06-15,Sydney,Sao Paolo,33,EXCHANGED
1330,6085721546321186067,249,25,2019-04-23,2019-06-18,Sydney,Paris,22,EXCHANGED
1331,3543516027000687134,168,19,2019-04-23,2019-05-29,Sydney,Buenos Aires,31,EXCHANGED
1332,4056024596019387751,89,15,2019-04-24,2019-07-15,Lausanne,Amsterdam,132,BOOKED
1333,4266284114255843010,266,17,2019-04-24,2019-07-11,Budapest,Amsterdam,268,BOOKED
1334,8139860066168359094,476,2,2019-04-24,2019-07-16,Paris,Sydney,125,BOOKED
1335,4216570110485502469,378,4,2019-04-24,2019-08-16,Osaka,Budapest,281,BOOKED
1336,4212642523138226954,420,21,2019-04-24,2019-08-08,Amsterdam,Moscow,309,BOOKED
1337,6041672384927469499,385,11,2019-04-24,2019-08-13,London,Sao Paolo,798,BOOKED
1338,147528649295763854,121,22,2019-04-24,2019-08-01,Sydney,Athens,698,BOOKED
1339,2155046239839547779,77,3,2019-04-24,2019-07-30,Amsterdam,Stockholm,540,BOOKED
1340,6108586190683537038,345,21,2019-04-24,2019-07-29,Amsterdam,Paris,35,BOOKED
1341,313912324972693672,6,7,2019-04-24,2019-07-23,Sao Paolo,Hong Kong,222,CANCELLED
1342,6406401735488706834,362,13,2019-04-24,2019-05-16,Milano,Moscow,28,EXCHANGED
1343,5386937393486568473,490,16,2019-04-24,2019-07-05,Paris,Sydney,22,EXCHANGED
1344,8315490448449238978,153,4,2019-04-24,2019-06-19,New Delhi,Sao Paolo,20,EXCHANGED
1345,4616821938882775399,379,5,2019-04-24,2019-06-01,Madrid,Brussels,52,EXCHANGED
1346,4008569971981680206,252,3,2019-04-24,2019-05-15,Sydney,Milano,47,EXCHANGED
1347,2497850328488209683,308,9,2019-04-24,2019-05-24,Munich,Amsterdam,56,EXCHANGED
1348,5813153642202300535,383,9,2019-04-25,2019-07-10,Paris,Johannesburg,718,BOOKED
1349,6130914133573428005,357,8,2019-04-25,2019-07-30,Hong Kong,Sydney,353,BOOKED
1350,6047871462388176069,324,25,2019-04-25,2019-08-03,Madrid,Paris,690,BOOKED
1351,7148072148247271407,156,7,2019-04-25,2019-07-30,Milano,Sao Paolo,346,BOOKED
1352,639316574161394106,264,15,2019-04-25,2019-08-10,Sao Paolo,Los Angeles,732,BOOKED
1353,840266098774745929,20,21,2019-04-25,2019-06-30,Sydney,Paris,457,BOOKED
1354,7406672017616000319,400,1,2019-04-25,2019-07-22,Paris,Milano,316,BOOKED
1355,5998175655492499221,86,12,2019-04-25,2019-08-13,New Mexico,Oslo,823,BOOKED
1356,1349027283454344838,191,17,2019-04-25,2019-08-06,Paris,Sao Paolo,96,BOOKED
1357,3650118969308545599,479,5,2019-04-25,2019-08-18,Milano,Brussels,815,BOOKED
1358,5947707577391495284,39,15,2019-04-25,2019-07-28,Budapest,Warsaw,363,BOOKED
1359,7277184277079451100,328,4,2019-04-25,2019-08-23,Bogota,Moscow,778,BOOKED
1360,22631731047358219,192,18,2019-04-25,2019-08-23,Paris,New York,430,BOOKED
1361,8754200974774690532,123,24,2019-04-25,2019-07-06,Paris,New York,101,BOOKED
1362,7715545281592233447,371,22,2019-04-25,2019-07-06,Stockholm,New Mexico,567,BOOKED
1363,5469929987032106723,322,23,2019-04-25,2019-07-15,Beijing,New York,748,BOOKED
1364,371273032151559291,385,11,2019-04-25,2019-05-18,Amsterdam,Paris,269,CANCELLED
1365,671048802034033824,418,19,2019-04-25,2019-06-20,Munich,Paris,83,CANCELLED
1366,4738564593586675255,300,1,2019-04-25,2019-05-14,New Delhi,Osaka,429,CANCELLED
1367,3420734431855331638,230,6,2019-04-25,2019-06-10,Cairo,New Delhi,459,CANCELLED
1368,3348359952744634483,112,13,2019-04-25,2019-06-24,Budapest,Paris,20,EXCHANGED
1369,6196550749287929004,42,18,2019-04-25,2019-05-29,Cairo,Paris,21,EXCHANGED
1370,3674307138387645238,241,17,2019-04-25,2019-07-10,Stockholm,Sydney,22,EXCHANGED
1371,2367028669518404677,127,3,2019-04-25,2019-07-11,New Mexico,Los Angeles,21,EXCHANGED
1372,736637032190318309,375,1,2019-04-25,2019-05-14,Tokyo,New Delhi,47,EXCHANGED
1373,6319491072474294694,51,2,2019-04-26,2019-07-08,Bogota,Tokyo,130,BOOKED
1374,5448548522749520623,255,6,2019-04-26,2019-07-29,Sydney,New York,213,BOOKED
1375,1940969862532671641,272,23,2019-04-26,2019-08-14,Buenos Aires,New York,502,BOOKED
1376,9216318598060428568,247,23,2019-04-26,2019-07-27,Madrid,Oslo,70,BOOKED
1377,3132904981632901269,121,22,2019-04-26,2019-05-01,Paris,Tokyo,308,CANCELLED
1378,7487407108718163517,388,14,2019-04-26,2019-06-30,Athens,Tokyo,547,CANCELLED
1379,7264615509943652031,167,18,2019-04-26,2019-05-31,Paris,Oslo,20,EXCHANGED
1380,5571227217941774461,466,17,2019-04-26,2019-05-23,Sydney,Moscow,48,EXCHANGED
1381,5395578101376006477,414,15,2019-04-26,2019-05-18,Paris,Munich,20,EXCHANGED
1382,4909610205590354588,375,1,2019-04-26,2019-06-21,Sofia,Brussels,62,EXCHANGED
1383,7006824315193116503,107,8,2019-04-26,2019-06-19,Amsterdam,New Mexico,51,EXCHANGED
1384,4378190620049732680,11,12,2019-04-26,2019-07-06,Kiev,Athens,44,EXCHANGED
1385,8308251115253084197,261,12,2019-04-27,2019-08-07,Madrid,Milano,232,BOOKED
1386,8009783589069879041,83,9,2019-04-27,2019-08-22,New Mexico,Paris,304,BOOKED
1387,8072074828795067220,499,25,2019-04-27,2019-08-13,Madrid,Sydney,302,BOOKED
1388,7853251733526660483,234,10,2019-04-27,2019-08-21,Amsterdam,Oslo,259,BOOKED
1389,4716501902637439904,184,10,2019-04-27,2019-07-24,Warsaw,Los Angeles,229,BOOKED
1390,3531114106571841364,139,15,2019-04-27,2019-07-15,Budapest,Osaka,279,BOOKED
1391,8647689708737934754,77,3,2019-04-27,2019-08-18,Sao Paolo,Athens,378,BOOKED
1392,6150229335307699691,270,21,2019-04-27,2019-05-19,Prague,Sao Paolo,138,CANCELLED
1393,1212169228873663200,270,21,2019-04-27,2019-05-31,Osaka,New Mexico,167,CANCELLED
1394,6345799876319584119,226,2,2019-04-27,2019-06-25,Oslo,Amsterdam,23,EXCHANGED
1395,8592203118094923377,381,7,2019-04-27,2019-05-18,Amsterdam,New Delhi,22,EXCHANGED
1396,8081785523124005977,145,21,2019-04-27,2019-07-04,Sao Paolo,Osaka,21,EXCHANGED
1397,3963174383471813693,74,25,2019-04-28,2019-08-02,Paris,London,485,BOOKED
1398,8751115570235712585,256,7,2019-04-28,2019-08-21,Paris,Lausanne,502,BOOKED
1399,6781197523604476669,457,8,2019-04-28,2019-07-27,Osaka,New Mexico,596,BOOKED
1400,7652124861821484672,205,6,2019-04-28,2019-08-06,Sofia,Warsaw,25,BOOKED
1401,4659779733120079999,105,6,2019-04-28,2019-07-09,Beijing,Sofia,329,BOOKED
1402,9155872689087033715,249,25,2019-04-28,2019-06-21,Munich,Tokyo,33,CANCELLED
1403,4041452896643467740,56,7,2019-04-28,2019-06-16,Cairo,Munich,68,EXCHANGED
1404,1762049368843396059,200,1,2019-04-28,2019-06-14,Prague,Berlin,56,EXCHANGED
1405,3019569196875220947,195,21,2019-04-28,2019-05-25,Tokyo,Paris,23,EXCHANGED
1406,818929672976671911,393,19,2019-04-28,2019-06-16,Moscow,Cairo,38,EXCHANGED
1407,8296625364729996864,258,9,2019-04-28,2019-06-25,Milano,New York,22,EXCHANGED
1408,5225487278673611074,332,8,2019-04-29,2019-08-12,Prague,Hong Kong,25,BOOKED
1409,1505454698992287038,353,4,2019-04-29,2019-07-04,Sydney,Sao Paolo,563,BOOKED
1410,1705626512411938229,426,2,2019-04-29,2019-07-09,London,Kiev,395,BOOKED
1411,9008579412240429373,286,12,2019-04-29,2019-07-12,Kiev,Budapest,620,BOOKED
1412,6207226337847855243,39,15,2019-04-29,2019-08-26,Athens,Sydney,714,BOOKED
1413,6055802297583383368,4,5,2019-04-29,2019-08-16,Sydney,Warsaw,726,BOOKED
1414,8648217732433756055,296,22,2019-04-29,2019-07-05,Amsterdam,Hong Kong,303,BOOKED
1415,9098477531737415966,390,16,2019-04-29,2019-08-10,New Mexico,Toronto,126,BOOKED
1416,5081636460962672851,259,10,2019-04-29,2019-07-10,Sao Paolo,New Delhi,81,BOOKED
1417,7311137523131906819,103,4,2019-04-29,2019-07-18,Stockholm,Kiev,81,BOOKED
1418,4566242292053955144,67,18,2019-04-29,2019-05-19,Paris,Los Angeles,194,CANCELLED
1419,9030634738272390492,207,8,2019-04-29,2019-06-08,Milano,Toronto,25,EXCHANGED
1420,1632316941931367626,131,7,2019-04-29,2019-06-15,New Mexico,Cairo,25,EXCHANGED
1421,6308988151575526981,119,20,2019-04-29,2019-07-18,London,New York,20,EXCHANGED
1422,7240158147740673486,482,8,2019-04-30,2019-08-16,Sydney,Amsterdam,301,BOOKED
1423,5668268610623687945,499,25,2019-04-30,2019-08-02,Oslo,Buenos Aires,283,BOOKED
1424,5441660220208221804,22,23,2019-04-30,2019-08-09,Beijing,Paris,488,BOOKED
1425,8479661201919897717,215,16,2019-04-30,2019-07-10,Paris,Bogota,64,BOOKED
1426,1121079564628633935,28,4,2019-04-30,2019-07-29,Oslo,Johannesburg,218,BOOKED
1427,8929105011338522459,488,14,2019-04-30,2019-08-09,London,Beijing,512,BOOKED
1428,7434183303684299842,149,25,2019-04-30,2019-08-15,Amsterdam,Los Angeles,552,BOOKED
1429,9008579412240429373,286,12,2019-04-30,2019-07-12,Kiev,Budapest,526,CANCELLED
1430,7764666182794073092,287,13,2019-04-30,2019-06-06,Berlin,Beijing,248,CANCELLED
1431,4731172488954476513,122,23,2019-04-30,2019-06-18,Munich,Osaka,594,CANCELLED
1432,7898845530483562725,298,24,2019-04-30,2019-05-30,Hong Kong,Berlin,398,CANCELLED
1433,6228323257990880021,269,20,2019-04-30,2019-06-28,Amsterdam,London,22,EXCHANGED
1434,4004612063584862431,255,6,2019-04-30,2019-06-16,Amsterdam,Beijing,68,EXCHANGED
1435,3478784442087328983,186,12,2019-04-30,2019-06-09,Sao Paolo,Brussels,65,EXCHANGED
1436,6081987589967154216,43,19,2019-04-30,2019-06-08,Budapest,Warsaw,25,EXCHANGED
1437,8932687909157310142,25,1,2019-05-01,2019-08-04,Sydney,Milano,131,BOOKED
1438,240292153252766642,237,13,2019-05-01,2019-08-28,Sydney,New Mexico,748,BOOKED
1439,4589935826203070360,194,20,2019-05-01,2019-08-07,Paris,Sydney,176,BOOKED
1440,5992830537295168612,497,23,2019-05-01,2019-07-24,New Delhi,Hong Kong,210,BOOKED
1441,637224011077926829,455,6,2019-05-01,2019-08-10,Munich,Sydney,258,BOOKED
1442,3936351468441518774,39,15,2019-05-01,2019-07-15,Hong Kong,Amsterdam,401,BOOKED
1443,439003757459511699,238,14,2019-05-01,2019-08-07,Berlin,Amsterdam,482,BOOKED
1444,862977923178580033,250,1,2019-05-01,2019-08-01,New Mexico,Johannesburg,137,BOOKED
1445,6349344812382460040,436,12,2019-05-01,2019-07-19,Athens,Amsterdam,211,BOOKED
1446,4057981668056367570,249,25,2019-05-01,2019-08-10,London,Kiev,335,BOOKED
1447,3946616177071164434,326,2,2019-05-01,2019-07-01,Tokyo,Amsterdam,206,BOOKED
1448,3636186250707717262,20,21,2019-05-01,2019-07-28,Sao Paolo,New Delhi,680,CANCELLED
1449,2605986362309579084,124,25,2019-05-01,2019-06-02,Bogota,Munich,20,EXCHANGED
1450,6634588418956515164,320,21,2019-05-01,2019-07-05,Sao Paolo,Paris,38,EXCHANGED
1451,7974540050691251018,120,21,2019-05-01,2019-05-29,Dubai,Cairo,95,EXCHANGED
1452,91064248396547656,321,22,2019-05-01,2019-05-22,Amsterdam,Los Angeles,22,EXCHANGED
1453,3212308339330451052,114,15,2019-05-01,2019-07-04,Budapest,Cairo,25,EXCHANGED
1454,1534309163668197415,122,23,2019-05-01,2019-05-22,Amsterdam,Madrid,37,EXCHANGED
1455,2938827536879231456,355,6,2019-05-02,2019-08-15,Beijing,Sydney,751,BOOKED
1456,7675408883968134913,61,12,2019-05-02,2019-07-03,New Mexico,Sydney,373,BOOKED
1457,1988055186231987429,355,6,2019-05-02,2019-08-05,Amsterdam,Hong Kong,793,BOOKED
1458,8845966668983515733,228,4,2019-05-02,2019-07-12,Johannesburg,New Mexico,170,BOOKED
1459,5581820522938323616,374,25,2019-05-02,2019-08-21,Osaka,Sofia,817,BOOKED
1460,1823265947465118121,235,11,2019-05-02,2019-08-02,Sydney,Sao Paolo,616,BOOKED
1461,1787756045753984738,213,14,2019-05-02,2019-08-15,Beijing,Bogota,621,BOOKED
1462,8100375604533910933,140,16,2019-05-02,2019-08-10,New Delhi,Warsaw,230,BOOKED
1463,4340350067008149224,118,19,2019-05-02,2019-08-30,Buenos Aires,London,144,BOOKED
1464,1662054557974993383,466,17,2019-05-02,2019-07-03,Sofia,Hong Kong,524,BOOKED
1465,7099018494890719112,425,1,2019-05-02,2019-08-06,Paris,Budapest,539,BOOKED
1466,3955390712281435064,229,5,2019-05-02,2019-05-30,Budapest,Brussels,23,EXCHANGED
1467,1828622896757909257,37,13,2019-05-02,2019-05-29,Athens,Sydney,50,EXCHANGED
1468,9137361088316470897,274,25,2019-05-03,2019-08-25,Amsterdam,Sydney,231,BOOKED
1469,9035031212607083782,271,22,2019-05-03,2019-07-16,Cairo,Amsterdam,517,BOOKED
1470,7989339296866291257,79,5,2019-05-03,2019-07-18,Sofia,Sao Paolo,484,BOOKED
1471,915629437424963687,263,14,2019-05-03,2019-07-17,Kiev,Brussels,27,BOOKED
1472,101084145635199156,288,14,2019-05-03,2019-07-29,Buenos Aires,Stockholm,653,BOOKED
1473,7694091278429456010,320,21,2019-05-03,2019-07-23,Munich,Amsterdam,809,BOOKED
1474,308334884961354564,39,15,2019-05-03,2019-07-30,Moscow,Los Angeles,464,BOOKED
1475,611088932977989397,453,4,2019-05-03,2019-08-30,Sydney,Amsterdam,74,BOOKED
1476,3494383872072373903,356,7,2019-05-03,2019-07-05,Berlin,Warsaw,23,EXCHANGED
1477,1046524124885886219,102,3,2019-05-03,2019-06-28,Sydney,Amsterdam,39,EXCHANGED
1478,5935467030225446674,351,2,2019-05-03,2019-06-13,Sydney,Prague,56,EXCHANGED
1479,8634321196518072795,421,22,2019-05-04,2019-07-31,Toronto,Berlin,60,BOOKED
1480,2961446466474046313,120,21,2019-05-04,2019-08-10,Sydney,Milano,665,BOOKED
1481,2495482637928913848,198,24,2019-05-04,2019-08-31,New Mexico,Amsterdam,140,BOOKED
1482,602626473375804828,333,9,2019-05-04,2019-08-02,New Mexico,New Delhi,347,BOOKED
1483,3576564046833602713,189,15,2019-05-04,2019-07-07,Johannesburg,Sao Paolo,708,BOOKED
1484,4923287349788669857,135,11,2019-05-04,2019-08-28,Amsterdam,London,32,BOOKED
1485,392871767007861799,131,7,2019-05-04,2019-07-07,Sydney,Sao Paolo,81,BOOKED
1486,4272594965187738389,347,23,2019-05-04,2019-07-05,Los Angeles,Sao Paolo,524,BOOKED
1487,5399362524579797597,5,6,2019-05-04,2019-07-25,Bogota,Munich,688,BOOKED
1488,6268144904654600402,287,13,2019-05-05,2019-08-05,Brussels,Athens,575,BOOKED
1489,8029969216067736805,150,1,2019-05-05,2019-08-11,Paris,Sydney,337,BOOKED
1490,8052687563367154561,308,9,2019-05-05,2019-07-26,Johannesburg,Hong Kong,423,BOOKED
1491,3170525023846725718,338,14,2019-05-05,2019-08-25,Sydney,Sao Paolo,28,BOOKED
1492,4742695507833911704,39,15,2019-05-05,2019-08-20,Sao Paolo,Sydney,520,BOOKED
1493,474098693739080435,231,7,2019-05-05,2019-07-17,London,New Delhi,221,BOOKED
1494,7033712767786130569,497,23,2019-05-05,2019-08-24,Osaka,Sofia,298,BOOKED
1495,3383056064468998960,237,13,2019-05-05,2019-08-12,Sydney,Beijing,167,BOOKED
1496,1570998774689776416,315,16,2019-05-05,2019-08-15,Madrid,New Mexico,34,BOOKED
1497,4142319950628100128,59,10,2019-05-05,2019-08-15,Paris,Sydney,635,BOOKED
1498,6783650182865623542,310,11,2019-05-05,2019-07-31,New Mexico,Amsterdam,36,BOOKED
1499,5694952946131918995,138,14,2019-05-05,2019-07-20,Paris,Budapest,502,BOOKED
1500,3207200014518725319,175,1,2019-05-05,2019-08-05,Sao Paolo,London,656,BOOKED
1501,8329420736019378266,84,10,2019-05-05,2019-05-13,Paris,Amsterdam,430,CANCELLED
1502,3841020084766182041,169,20,2019-05-05,2019-07-05,Buenos Aires,New Delhi,30,EXCHANGED
1503,2419750373286944944,390,16,2019-05-05,2019-06-12,Oslo,Osaka,69,EXCHANGED
1504,3794843824034966628,130,6,2019-05-05,2019-05-23,New Delhi,Sydney,24,EXCHANGED
1505,2081407232886524567,207,8,2019-05-05,2019-06-01,Osaka,Paris,44,EXCHANGED
1506,2257778119097673764,146,22,2019-05-06,2019-07-25,Hong Kong,Moscow,634,BOOKED
1507,5557263907248356486,89,15,2019-05-06,2019-09-03,Beijing,Paris,432,BOOKED
1508,6796854258942302650,38,14,2019-05-06,2019-07-29,Paris,Sydney,206,BOOKED
1509,1026602224454358101,216,17,2019-05-06,2019-08-23,Sao Paolo,Amsterdam,512,BOOKED
1510,5376409043118019907,467,18,2019-05-06,2019-07-23,Prague,Johannesburg,394,BOOKED
1511,3399815616987105776,237,13,2019-05-06,2019-07-29,Amsterdam,Sydney,562,BOOKED
1512,8903073109985114502,281,7,2019-05-06,2019-07-09,New Delhi,Sydney,49,EXCHANGED
1513,2815307991163539794,341,17,2019-05-06,2019-05-29,Dubai,London,52,EXCHANGED
1514,8717484090957815828,120,21,2019-05-06,2019-05-28,Warsaw,Sydney,61,EXCHANGED
1515,2769557527203402405,289,15,2019-05-06,2019-06-02,Hong Kong,Stockholm,24,EXCHANGED
1516,2288704127106936957,375,1,2019-05-07,2019-08-20,Amsterdam,Athens,216,BOOKED
1517,1971607442488843402,189,15,2019-05-07,2019-07-10,Johannesburg,Hong Kong,294,BOOKED
1518,565832462396049367,375,1,2019-05-07,2019-07-22,Sao Paolo,Dubai,582,BOOKED
1519,2693225759963641219,207,8,2019-05-07,2019-07-24,Berlin,New York,457,BOOKED
1520,2043268755750426840,303,4,2019-05-07,2019-08-29,Sydney,Sao Paolo,571,BOOKED
1521,7361977743708577034,331,7,2019-05-07,2019-07-12,London,Paris,675,BOOKED
1522,4412082868267799220,235,11,2019-05-07,2019-06-22,Sydney,Milano,275,CANCELLED
1523,383235905061513760,51,2,2019-05-07,2019-07-26,Munich,Athens,21,EXCHANGED
1524,8413479822958909339,274,25,2019-05-07,2019-05-26,Johannesburg,Prague,31,EXCHANGED
1525,6095857027332114138,24,25,2019-05-08,2019-08-19,Amsterdam,Hong Kong,606,BOOKED
1526,3599256602498581617,425,1,2019-05-08,2019-08-13,Paris,Sydney,221,BOOKED
1527,3891908625257945714,94,20,2019-05-08,2019-07-08,Budapest,Madrid,750,BOOKED
1528,7604934848195730615,172,23,2019-05-08,2019-07-24,Dubai,Hong Kong,264,BOOKED
1529,5962192429781223064,469,20,2019-05-08,2019-08-01,Los Angeles,Bogota,637,BOOKED
